"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C347","SMD_0603_CAPC1608X95N","5271.654mil","5866.142mil","5271.654mil","5866.142mil","5271.654mil","5834.646mil","T","90.00","1uF"
"C348","SMD_1210_CAPC3225X270N","2307.087mil","598.425mil","2307.087mil","598.425mil","2366.142mil","598.425mil","T","180.00","100uF"
"C349","SMD_1210_CAPC3225X270N","2405.512mil","759.842mil","2405.512mil","759.842mil","2405.512mil","700.787mil","T","90.00","100uF"
"C35","SMD_1210_CAPC3225X279N","228.658mil","2142.333mil","228.658mil","2142.333mil","228.658mil","2201.389mil","T","270.00","220uF"
"C350","SMD_1210_CAPC3225X279N","2259.843mil","1248.032mil","2259.843mil","1248.032mil","2318.898mil","1248.032mil","T","180.00","220uF"
"C351","SMD_1210_CAPC3225X279N","2259.843mil","1377.953mil","2259.843mil","1377.953mil","2318.898mil","1377.953mil","T","180.00","220uF"
"C352","SMD_1210_CAPC3225X279N","2259.843mil","1118.11mil","2259.843mil","1118.11mil","2318.898mil","1118.11mil","T","180.00","220uF"
"C353","SMD_1210_CAPC3225X270N","2015.748mil","8240.157mil","2015.748mil","8240.157mil","1956.693mil","8240.157mil","T","0.00","100uF"
"C354","SMD_1210_CAPC3225X270N","1917.323mil","8078.74mil","1917.323mil","8078.74mil","1917.323mil","8137.795mil","T","270.00","100uF"
"C355","SMD_1210_CAPC3225X279N","2062.992mil","7720.472mil","2062.992mil","7720.472mil","2003.937mil","7720.472mil","T","0.00","220uF"
"C356","SMD_1210_CAPC3225X279N","2062.992mil","7590.551mil","2062.992mil","7590.551mil","2003.937mil","7590.551mil","T","0.00","220uF"
"C357","SMD_1210_CAPC3225X279N","2062.992mil","7460.63mil","2062.992mil","7460.63mil","2003.937mil","7460.63mil","T","0.00","220uF"
"C358","SMD_1210_CAPC3225X270N","1480.315mil","8240.157mil","1480.315mil","8240.157mil","1421.26mil","8240.157mil","T","0.00","100uF"
"C359","SMD_1210_CAPC3225X270N","1381.89mil","8078.74mil","1381.89mil","8078.74mil","1381.89mil","8137.795mil","T","270.00","100uF"
"C36","SMD_0603_CAPC1608X95N","196.85mil","6043.307mil","196.85mil","6043.307mil","228.346mil","6043.307mil","T","180.00","470nF"
"C360","SMD_1210_CAPC3225X279N","1527.559mil","7720.472mil","1527.559mil","7720.472mil","1468.504mil","7720.472mil","T","0.00","220uF"
"C361","SMD_1210_CAPC3225X279N","1527.559mil","7590.551mil","1527.559mil","7590.551mil","1468.504mil","7590.551mil","T","0.00","220uF"
"C362","SMD_1210_CAPC3225X279N","1527.559mil","7460.63mil","1527.559mil","7460.63mil","1468.504mil","7460.63mil","T","0.00","220uF"
"C363","SMD_1210_CAPC3225X270N","944.882mil","8240.157mil","944.882mil","8240.157mil","885.827mil","8240.157mil","T","0.00","100uF"
"C364","SMD_1210_CAPC3225X270N","846.457mil","8078.74mil","846.457mil","8078.74mil","846.457mil","8137.795mil","T","270.00","100uF"
"C365","SMD_1210_CAPC3225X279N","992.126mil","7460.63mil","992.126mil","7460.63mil","933.071mil","7460.63mil","T","0.00","220uF"
"C366","SMD_1210_CAPC3225X279N","992.126mil","7590.551mil","992.126mil","7590.551mil","933.071mil","7590.551mil","T","0.00","220uF"
"C367","SMD_1210_CAPC3225X279N","992.126mil","7720.472mil","992.126mil","7720.472mil","933.071mil","7720.472mil","T","0.00","220uF"
"C368","SMD_1210_CAPC3225X270N","409.449mil","8240.157mil","409.449mil","8240.157mil","350.394mil","8240.157mil","T","0.00","100uF"
"C369","SMD_1210_CAPC3225X270N","311.024mil","8078.74mil","311.024mil","8078.74mil","311.024mil","8137.795mil","T","270.00","100uF"
"C37","SMD_1210_CAPC3225X270N","2275.59mil","759.842mil","2275.59mil","759.842mil","2275.59mil","700.787mil","T","90.00","100uF"
"C370","SMD_1210_CAPC3225X279N","456.693mil","7460.63mil","456.693mil","7460.63mil","397.638mil","7460.63mil","T","0.00","220uF"
"C371","SMD_1210_CAPC3225X279N","456.693mil","7590.551mil","456.693mil","7590.551mil","397.638mil","7590.551mil","T","0.00","220uF"
"C372","SMD_1210_CAPC3225X279N","456.693mil","7720.472mil","456.693mil","7720.472mil","397.638mil","7720.472mil","T","0.00","220uF"
"C373","SMD_1210_CAPC3225X270N","4157.48mil","8240.157mil","4157.48mil","8240.157mil","4098.425mil","8240.157mil","T","0.00","100uF"
"C374","SMD_1210_CAPC3225X270N","4059.055mil","8078.74mil","4059.055mil","8078.74mil","4059.055mil","8137.795mil","T","270.00","100uF"
"C375","SMD_1210_CAPC3225X279N","4204.724mil","7590.551mil","4204.724mil","7590.551mil","4145.669mil","7590.551mil","T","0.00","220uF"
"C376","SMD_1210_CAPC3225X279N","4204.724mil","7720.472mil","4204.724mil","7720.472mil","4145.669mil","7720.472mil","T","0.00","220uF"
"C377","SMD_1210_CAPC3225X279N","4204.724mil","7460.63mil","4204.724mil","7460.63mil","4145.669mil","7460.63mil","T","0.00","220uF"
"C378","SMD_1210_CAPC3225X270N","3622.047mil","8240.157mil","3622.047mil","8240.157mil","3562.992mil","8240.157mil","T","0.00","100uF"
"C379","SMD_1210_CAPC3225X270N","3523.622mil","8078.74mil","3523.622mil","8078.74mil","3523.622mil","8137.795mil","T","270.00","100uF"
"C38","SMD_1210_CAPC3225X270N","2500mil","598.425mil","2500mil","598.425mil","2440.945mil","598.425mil","T","0.00","100uF"
"C380","SMD_1210_CAPC3225X279N","3669.291mil","7456.693mil","3669.291mil","7456.693mil","3610.236mil","7456.693mil","T","0.00","220uF"
"C381","SMD_1210_CAPC3225X279N","3669.291mil","7590.551mil","3669.291mil","7590.551mil","3610.236mil","7590.551mil","T","0.00","220uF"
"C382","SMD_1210_CAPC3225X279N","3669.291mil","7720.472mil","3669.291mil","7720.472mil","3610.236mil","7720.472mil","T","0.00","220uF"
"C383","SMD_1210_CAPC3225X270N","3086.614mil","8240.157mil","3086.614mil","8240.157mil","3027.559mil","8240.157mil","T","0.00","100uF"
"C384","SMD_1210_CAPC3225X270N","2988.189mil","8078.74mil","2988.189mil","8078.74mil","2988.189mil","8137.795mil","T","270.00","100uF"
"C385","SMD_1210_CAPC3225X279N","3133.858mil","7460.63mil","3133.858mil","7460.63mil","3074.803mil","7460.63mil","T","0.00","220uF"
"C386","SMD_1210_CAPC3225X279N","3133.858mil","7590.551mil","3133.858mil","7590.551mil","3074.803mil","7590.551mil","T","0.00","220uF"
"C387","SMD_1210_CAPC3225X279N","3133.858mil","7720.472mil","3133.858mil","7720.472mil","3074.803mil","7720.472mil","T","0.00","220uF"
"C388","SMD_1210_CAPC3225X279N","2598.425mil","7460.63mil","2598.425mil","7460.63mil","2539.37mil","7460.63mil","T","0.00","220uF"
"C389","SMD_1210_CAPC3225X279N","2598.425mil","7590.551mil","2598.425mil","7590.551mil","2539.37mil","7590.551mil","T","0.00","220uF"
"C39","SMD_1210_CAPC3225X279N","2488.189mil","2141.732mil","2488.189mil","2141.732mil","2488.189mil","2200.787mil","T","270.00","220uF"
"C390","SMD_1210_CAPC3225X279N","2598.425mil","7720.472mil","2598.425mil","7720.472mil","2539.37mil","7720.472mil","T","0.00","220uF"
"C391","SMD_1210_CAPC3225X270N","2551.181mil","8240.157mil","2551.181mil","8240.157mil","2492.126mil","8240.157mil","T","0.00","100uF"
"C392","SMD_1210_CAPC3225X270N","2452.756mil","8078.74mil","2452.756mil","8078.74mil","2452.756mil","8137.795mil","T","270.00","100uF"
"C393","SMD_1210_CAPC3225X279N","2795.276mil","1248.032mil","2795.276mil","1248.032mil","2854.331mil","1248.032mil","T","180.00","220uF"
"C394","SMD_1210_CAPC3225X279N","2795.276mil","1377.953mil","2795.276mil","1377.953mil","2854.331mil","1377.953mil","T","180.00","220uF"
"C395","SMD_1210_CAPC3225X279N","2795.276mil","1118.11mil","2795.276mil","1118.11mil","2854.331mil","1118.11mil","T","180.00","220uF"
"C396","SMD_1210_CAPC3225X279N","3330.709mil","1248.032mil","3330.709mil","1248.032mil","3389.764mil","1248.032mil","T","180.00","220uF"
"C397","SMD_1210_CAPC3225X279N","3330.709mil","1377.953mil","3330.709mil","1377.953mil","3389.764mil","1377.953mil","T","180.00","220uF"
"C398","SMD_1210_CAPC3225X279N","3330.709mil","1118.11mil","3330.709mil","1118.11mil","3389.764mil","1118.11mil","T","180.00","220uF"
"C399","SMD_1210_CAPC3225X279N","3866.142mil","1248.032mil","3866.142mil","1248.032mil","3925.197mil","1248.032mil","T","180.00","220uF"
"C4","SMD_0402_CAPC1005X55N","4854.331mil","4307.087mil","4854.331mil","4307.087mil","4836.614mil","4307.087mil","T","0.00","100nF"
"C40","SMD_1210_CAPC3225X279N","2228.346mil","2141.732mil","2228.346mil","2141.732mil","2228.346mil","2200.787mil","T","270.00","220uF"
"C400","SMD_1210_CAPC3225X279N","3866.142mil","1377.953mil","3866.142mil","1377.953mil","3925.197mil","1377.953mil","T","180.00","220uF"
"C401","SMD_1210_CAPC3225X279N","3866.142mil","1118.11mil","3866.142mil","1118.11mil","3925.197mil","1118.11mil","T","180.00","220uF"
"C402","SMD_1210_CAPC3225X270N","2842.52mil","598.425mil","2842.52mil","598.425mil","2901.575mil","598.425mil","T","180.00","100uF"
"C403","SMD_1210_CAPC3225X270N","2940.945mil","759.842mil","2940.945mil","759.842mil","2940.945mil","700.787mil","T","90.00","100uF"
"C404","SMD_1210_CAPC3225X270N","3377.953mil","598.425mil","3377.953mil","598.425mil","3437.008mil","598.425mil","T","180.00","100uF"
"C405","SMD_1210_CAPC3225X270N","3476.378mil","759.842mil","3476.378mil","759.842mil","3476.378mil","700.787mil","T","90.00","100uF"
"C406","SMD_1210_CAPC3225X270N","3913.386mil","598.425mil","3913.386mil","598.425mil","3972.441mil","598.425mil","T","180.00","100uF"
"C407","SMD_1210_CAPC3225X270N","4011.811mil","759.842mil","4011.811mil","759.842mil","4011.811mil","700.787mil","T","90.00","100uF"
"C408","SMD_1210_CAPC3225X279N","118.11mil","1248.032mil","118.11mil","1248.032mil","177.165mil","1248.032mil","T","180.00","220uF"
"C409","SMD_1210_CAPC3225X279N","118.11mil","1377.953mil","118.11mil","1377.953mil","177.165mil","1377.953mil","T","180.00","220uF"
"C41","SMD_1210_CAPC3225X279N","2358.268mil","2141.732mil","2358.268mil","2141.732mil","2358.268mil","2200.787mil","T","270.00","220uF"
"C410","SMD_1210_CAPC3225X279N","118.11mil","1118.11mil","118.11mil","1118.11mil","177.165mil","1118.11mil","T","180.00","220uF"
"C411","SMD_1210_CAPC3225X279N","653.543mil","1248.032mil","653.543mil","1248.032mil","712.598mil","1248.032mil","T","180.00","220uF"
"C412","SMD_1210_CAPC3225X279N","653.543mil","1377.953mil","653.543mil","1377.953mil","712.598mil","1377.953mil","T","180.00","220uF"
"C413","SMD_1210_CAPC3225X279N","653.543mil","1118.11mil","653.543mil","1118.11mil","712.598mil","1118.11mil","T","180.00","220uF"
"C414","SMD_1210_CAPC3225X279N","1188.976mil","1248.032mil","1188.976mil","1248.032mil","1248.032mil","1248.032mil","T","180.00","220uF"
"C415","SMD_1210_CAPC3225X279N","1188.976mil","1377.953mil","1188.976mil","1377.953mil","1248.032mil","1377.953mil","T","180.00","220uF"
"C416","SMD_1210_CAPC3225X279N","1188.976mil","1118.11mil","1188.976mil","1118.11mil","1248.032mil","1118.11mil","T","180.00","220uF"
"C417","SMD_1210_CAPC3225X279N","1724.409mil","1248.032mil","1724.409mil","1248.032mil","1783.465mil","1248.032mil","T","180.00","220uF"
"C418","SMD_1210_CAPC3225X279N","1724.409mil","1377.953mil","1724.409mil","1377.953mil","1783.465mil","1377.953mil","T","180.00","220uF"
"C419","SMD_1210_CAPC3225X279N","1724.409mil","1118.11mil","1724.409mil","1118.11mil","1783.465mil","1118.11mil","T","180.00","220uF"
"C42","SMD_1210_CAPC3225X270N","4188.976mil","8078.74mil","4188.976mil","8078.74mil","4188.976mil","8137.795mil","T","270.00","100uF"
"C420","SMD_1210_CAPC3225X270N","165.354mil","598.425mil","165.354mil","598.425mil","224.409mil","598.425mil","T","180.00","100uF"
"C421","SMD_1210_CAPC3225X270N","263.779mil","759.842mil","263.779mil","759.842mil","263.779mil","700.787mil","T","90.00","100uF"
"C422","SMD_1210_CAPC3225X270N","700.787mil","598.425mil","700.787mil","598.425mil","759.842mil","598.425mil","T","180.00","100uF"
"C423","SMD_1210_CAPC3225X270N","799.213mil","759.842mil","799.213mil","759.842mil","799.213mil","700.787mil","T","90.00","100uF"
"C424","SMD_1210_CAPC3225X270N","1236.22mil","598.425mil","1236.22mil","598.425mil","1295.276mil","598.425mil","T","180.00","100uF"
"C425","SMD_1210_CAPC3225X270N","1334.646mil","759.842mil","1334.646mil","759.842mil","1334.646mil","700.787mil","T","90.00","100uF"
"C426","SMD_1210_CAPC3225X270N","1771.653mil","598.425mil","1771.653mil","598.425mil","1830.709mil","598.425mil","T","180.00","100uF"
"C427","SMD_1210_CAPC3225X270N","1870.079mil","759.842mil","1870.079mil","759.842mil","1870.079mil","700.787mil","T","90.00","100uF"
"C43","SMD_1210_CAPC3225X270N","3964.567mil","8240.157mil","3964.567mil","8240.157mil","4023.622mil","8240.157mil","T","180.00","100uF"
"C44","SMD_1210_CAPC3225X279N","3834.646mil","6696.85mil","3834.646mil","6696.85mil","3834.646mil","6637.795mil","T","90.00","220uF"
"C45","SMD_1210_CAPC3225X279N","4094.488mil","6696.85mil","4094.488mil","6696.85mil","4094.488mil","6637.795mil","T","90.00","220uF"
"C46","SMD_1210_CAPC3225X279N","3964.567mil","6696.85mil","3964.567mil","6696.85mil","3964.567mil","6637.795mil","T","90.00","220uF"
"C47","SMD_1210_CAPC3225X270N","2047.244mil","8078.74mil","2047.244mil","8078.74mil","2047.244mil","8137.795mil","T","270.00","100uF"
"C48","SMD_1210_CAPC3225X270N","1822.835mil","8240.157mil","1822.835mil","8240.157mil","1881.89mil","8240.157mil","T","180.00","100uF"
"C49","SMD_1210_CAPC3225X279N","2094.488mil","6696.85mil","2094.488mil","6696.85mil","2094.488mil","6637.795mil","T","90.00","220uF"
"C5","SMD_0402_CAPC1005X55N","4724.409mil","3657.48mil","4724.409mil","3657.48mil","4724.409mil","3675.197mil","T","270.00","100nF"
"C50","SMD_1210_CAPC3225X279N","1964.567mil","6696.85mil","1964.567mil","6696.85mil","1964.567mil","6637.795mil","T","90.00","220uF"
"C51","SMD_1210_CAPC3225X279N","1834.646mil","6696.85mil","1834.646mil","6696.85mil","1834.646mil","6637.795mil","T","90.00","220uF"
"C52","SMD_0603_CAPC1608X95N","590.551mil","917.323mil","590.551mil","917.323mil","590.551mil","885.827mil","T","90.00","10uF"
"C53","SMD_0603_CAPC1608X95N","2732.283mil","917.323mil","2732.283mil","917.323mil","2732.283mil","885.827mil","T","90.00","10uF"
"C54","SMD_0603_CAPC1608X95N","3732.283mil","7921.26mil","3732.283mil","7921.26mil","3732.283mil","7952.756mil","T","270.00","10uF"
"C55","SMD_0603_CAPC1608X95N","1590.551mil","7921.26mil","1590.551mil","7921.26mil","1590.551mil","7952.756mil","T","270.00","10uF"
"C56","SMD_0402_CAPC1005X55N","578.74mil","1015.748mil","578.74mil","1015.748mil","578.74mil","998.032mil","T","90.00","100nF"
"C57","SMD_0402_CAPC1005X55N","2720.472mil","1015.748mil","2720.472mil","1015.748mil","2720.472mil","998.032mil","T","90.00","100nF"
"C58","SMD_0402_CAPC1005X55N","3744.095mil","7822.835mil","3744.095mil","7822.835mil","3744.095mil","7840.551mil","T","270.00","100nF"
"C59","SMD_0402_CAPC1005X55N","1602.362mil","7822.835mil","1602.362mil","7822.835mil","1602.362mil","7840.551mil","T","270.00","100nF"
"C6","SMD_0402_CAPC1005X55N","5088.583mil","3852.362mil","5088.583mil","3852.362mil","5088.583mil","3834.646mil","T","90.00","100nF"
"C60","SMD_0603_CAPC1608X95N","803.15mil","885.827mil","803.15mil","885.827mil","771.654mil","885.827mil","T","0.00","220nF"
"C61","SMD_0603_CAPC1608X95N","2944.882mil","885.827mil","2944.882mil","885.827mil","2913.386mil","885.827mil","T","0.00","220nF"
"C62","SMD_0603_CAPC1608X95N","3519.685mil","7952.756mil","3519.685mil","7952.756mil","3551.181mil","7952.756mil","T","180.00","220nF"
"C63","SMD_0603_CAPC1608X95N","1377.953mil","7952.756mil","1377.953mil","7952.756mil","1409.449mil","7952.756mil","T","180.00","220nF"
"C64","SMD_1210_CAPC3225X270N","669.291mil","759.842mil","669.291mil","759.842mil","669.291mil","700.787mil","T","90.00","100uF"
"C65","SMD_1210_CAPC3225X270N","893.701mil","598.425mil","893.701mil","598.425mil","834.646mil","598.425mil","T","0.00","100uF"
"C66","SMD_1210_CAPC3225X279N","881.89mil","2141.732mil","881.89mil","2141.732mil","881.89mil","2200.787mil","T","270.00","220uF"
"C67","SMD_1210_CAPC3225X279N","622.047mil","2141.732mil","622.047mil","2141.732mil","622.047mil","2200.787mil","T","270.00","220uF"
"C68","SMD_1210_CAPC3225X279N","751.968mil","2141.732mil","751.968mil","2141.732mil","751.968mil","2200.787mil","T","270.00","220uF"
"C69","SMD_1210_CAPC3225X270N","2811.024mil","759.842mil","2811.024mil","759.842mil","2811.024mil","700.787mil","T","90.00","100uF"
"C7","SMD_0402_CAPC1005X55N","4379.921mil","3956.693mil","4379.921mil","3956.693mil","4397.638mil","3956.693mil","T","180.00","100nF"
"C70","SMD_1210_CAPC3225X270N","3035.433mil","598.425mil","3035.433mil","598.425mil","2976.378mil","598.425mil","T","0.00","100uF"
"C71","SMD_1210_CAPC3225X279N","3023.622mil","2141.732mil","3023.622mil","2141.732mil","3023.622mil","2200.787mil","T","270.00","220uF"
"C72","SMD_1210_CAPC3225X279N","2763.78mil","2141.732mil","2763.78mil","2141.732mil","2763.78mil","2200.787mil","T","270.00","220uF"
"C73","SMD_1210_CAPC3225X279N","2893.701mil","2141.732mil","2893.701mil","2141.732mil","2893.701mil","2200.787mil","T","270.00","220uF"
"C74","SMD_1210_CAPC3225X270N","3653.543mil","8078.74mil","3653.543mil","8078.74mil","3653.543mil","8137.795mil","T","270.00","100uF"
"C75","SMD_1210_CAPC3225X270N","3429.134mil","8240.157mil","3429.134mil","8240.157mil","3488.189mil","8240.157mil","T","180.00","100uF"
"C76","SMD_1210_CAPC3225X279N","3700.787mil","6696.85mil","3700.787mil","6696.85mil","3700.787mil","6637.795mil","T","90.00","220uF"
"C77","SMD_1210_CAPC3225X279N","3570.866mil","6696.85mil","3570.866mil","6696.85mil","3570.866mil","6637.795mil","T","90.00","220uF"
"C78","SMD_1210_CAPC3225X279N","3440.945mil","6696.85mil","3440.945mil","6696.85mil","3440.945mil","6637.795mil","T","90.00","220uF"
"C79","SMD_1210_CAPC3225X270N","1511.811mil","8078.74mil","1511.811mil","8078.74mil","1511.811mil","8137.795mil","T","270.00","100uF"
"C8","SMD_0402_CAPC1005X55N","5106.299mil","4013.78mil","5106.299mil","4013.78mil","5106.299mil","4031.496mil","T","270.00","100nF"
"C80","SMD_1210_CAPC3225X270N","1287.402mil","8240.157mil","1287.402mil","8240.157mil","1346.457mil","8240.157mil","T","180.00","100uF"
"C81","SMD_1210_CAPC3225X279N","1559.055mil","6696.85mil","1559.055mil","6696.85mil","1559.055mil","6637.795mil","T","90.00","220uF"
"C82","SMD_1210_CAPC3225X279N","1429.134mil","6696.85mil","1429.134mil","6696.85mil","1429.134mil","6637.795mil","T","90.00","220uF"
"C83","SMD_1210_CAPC3225X279N","1299.213mil","6696.85mil","1299.213mil","6696.85mil","1299.213mil","6637.795mil","T","90.00","220uF"
"C84","SMD_0603_CAPC1608X95N","1125.984mil","917.323mil","1125.984mil","917.323mil","1125.984mil","885.827mil","T","90.00","10uF"
"C85","SMD_0603_CAPC1608X95N","3267.716mil","917.323mil","3267.716mil","917.323mil","3267.716mil","885.827mil","T","90.00","10uF"
"C86","SMD_0603_CAPC1608X95N","3196.85mil","7921.26mil","3196.85mil","7921.26mil","3196.85mil","7952.756mil","T","270.00","10uF"
"C87","SMD_0603_CAPC1608X95N","1055.118mil","7921.26mil","1055.118mil","7921.26mil","1055.118mil","7952.756mil","T","270.00","10uF"
"C88","SMD_0402_CAPC1005X55N","1114.173mil","1015.748mil","1114.173mil","1015.748mil","1114.173mil","998.032mil","T","90.00","100nF"
"C89","SMD_0402_CAPC1005X55N","3255.905mil","1015.748mil","3255.905mil","1015.748mil","3255.905mil","998.032mil","T","90.00","100nF"
"C9","SMD_0402_CAPC1005X55N","4779.528mil","3657.48mil","4779.528mil","3657.48mil","4779.528mil","3675.197mil","T","270.00","100nF"
"C90","SMD_0402_CAPC1005X55N","3208.661mil","7822.835mil","3208.661mil","7822.835mil","3208.661mil","7840.551mil","T","270.00","100nF"
"C91","SMD_0402_CAPC1005X55N","1066.929mil","7822.835mil","1066.929mil","7822.835mil","1066.929mil","7840.551mil","T","270.00","100nF"
"C92","SMD_0603_CAPC1608X95N","1338.583mil","885.827mil","1338.583mil","885.827mil","1307.087mil","885.827mil","T","0.00","220nF"
"C93","SMD_0603_CAPC1608X95N","3480.315mil","885.827mil","3480.315mil","885.827mil","3448.819mil","885.827mil","T","0.00","220nF"
"C94","SMD_0603_CAPC1608X95N","2984.252mil","7952.756mil","2984.252mil","7952.756mil","3015.748mil","7952.756mil","T","180.00","220nF"
"C95","SMD_0603_CAPC1608X95N","842.52mil","7952.756mil","842.52mil","7952.756mil","874.016mil","7952.756mil","T","180.00","220nF"
"C96","SMD_1210_CAPC3225X270N","1204.724mil","759.842mil","1204.724mil","759.842mil","1204.724mil","700.787mil","T","90.00","100uF"
"C97","SMD_1210_CAPC3225X270N","1429.134mil","598.425mil","1429.134mil","598.425mil","1370.079mil","598.425mil","T","0.00","100uF"
"C98","SMD_1210_CAPC3225X279N","1417.323mil","2141.732mil","1417.323mil","2141.732mil","1417.323mil","2200.787mil","T","270.00","220uF"
"C99","SMD_1210_CAPC3225X279N","1157.48mil","2141.732mil","1157.48mil","2141.732mil","1157.48mil","2200.787mil","T","270.00","220uF"
"D1","SMD_0805_LED2012X100N","4440.945mil","4401.575mil","4440.945mil","4401.575mil","4399.606mil","4401.575mil","T","0.00","KP-2012CGCK"
"D10","SMD_SOD523_SOD1608X65N","145.669mil","885.827mil","145.669mil","885.827mil","177.165mil","885.827mil","T","180.00","1N4448HWT"
"D11","SMD_SOD523_SOD1608X65N","2287.402mil","885.827mil","2287.402mil","885.827mil","2318.898mil","885.827mil","T","180.00","1N4448HWT"
"D12","SMD_SOD523_SOD1608X65N","4177.165mil","7952.756mil","4177.165mil","7952.756mil","4145.669mil","7952.756mil","T","0.00","1N4448HWT"
"D13","SMD_SOD523_SOD1608X65N","2035.433mil","7952.756mil","2035.433mil","7952.756mil","2003.937mil","7952.756mil","T","0.00","1N4448HWT"
"D14","SMD_SOD523_SOD1608X65N","681.102mil","885.827mil","681.102mil","885.827mil","712.598mil","885.827mil","T","180.00","1N4448HWT"
"D15","SMD_SOD523_SOD1608X65N","2822.835mil","885.827mil","2822.835mil","885.827mil","2854.331mil","885.827mil","T","180.00","1N4448HWT"
"D16","SMD_SOD523_SOD1608X65N","3641.732mil","7952.756mil","3641.732mil","7952.756mil","3610.236mil","7952.756mil","T","0.00","1N4448HWT"
"D17","SMD_SOD523_SOD1608X65N","1500mil","7952.756mil","1500mil","7952.756mil","1468.504mil","7952.756mil","T","0.00","1N4448HWT"
"D18","SMD_SOD523_SOD1608X65N","1216.535mil","885.827mil","1216.535mil","885.827mil","1248.032mil","885.827mil","T","180.00","1N4448HWT"
"D19","SMD_SOD523_SOD1608X65N","3358.268mil","885.827mil","3358.268mil","885.827mil","3389.764mil","885.827mil","T","180.00","1N4448HWT"
"D2","SMD_0805_LED2012X100N","4440.945mil","4480.315mil","4440.945mil","4480.315mil","4399.606mil","4480.315mil","T","0.00","KP-2012CGCK"
"D20","SMD_SOD523_SOD1608X65N","3106.299mil","7952.756mil","3106.299mil","7952.756mil","3074.803mil","7952.756mil","T","0.00","1N4448HWT"
"D21","SMD_SOD523_SOD1608X65N","964.567mil","7952.756mil","964.567mil","7952.756mil","933.071mil","7952.756mil","T","0.00","1N4448HWT"
"D22","SMD_SOD523_SOD1608X65N","1751.968mil","885.827mil","1751.968mil","885.827mil","1783.465mil","885.827mil","T","180.00","1N4448HWT"
"D23","SMD_SOD523_SOD1608X65N","3893.701mil","885.827mil","3893.701mil","885.827mil","3925.197mil","885.827mil","T","180.00","1N4448HWT"
"D24","SMD_SOD523_SOD1608X65N","2570.866mil","7952.756mil","2570.866mil","7952.756mil","2539.37mil","7952.756mil","T","0.00","1N4448HWT"
"D25","SMD_SOD523_SOD1608X65N","429.134mil","7952.756mil","429.134mil","7952.756mil","397.638mil","7952.756mil","T","0.00","1N4448HWT"
"D26","SMD_DO214AC_SMC","2275.59mil","236.22mil","2275.59mil","236.22mil","2275.59mil","370.079mil","T","270.00","SMCJ12A"
"D27","SMD_DO214AC_SMC","3346.457mil","236.22mil","3346.457mil","236.22mil","3346.457mil","370.079mil","T","270.00","SMCJ12A"
"D28","SMD_DO214AC_SMC","1204.724mil","236.22mil","1204.724mil","236.22mil","1204.724mil","370.079mil","T","270.00","SMCJ12A"
"D29","SMD_DO214AC_SMC","1204.724mil","8602.362mil","1204.724mil","8602.362mil","1204.724mil","8468.504mil","T","90.00","SMCJ12A"
"D3","SMD_0805_LED2012X100N","4440.945mil","4637.795mil","4440.945mil","4637.795mil","4399.606mil","4637.795mil","T","0.00","KP-2012CGCK"
"D30","SMD_DO214AC_SMC","3346.457mil","8602.362mil","3346.457mil","8602.362mil","3346.457mil","8468.504mil","T","90.00","SMCJ12A"
"D31","SMD_DO214AC_SMC","2275.59mil","8602.362mil","2275.59mil","8602.362mil","2275.59mil","8468.504mil","T","90.00","SMCJ12A"
"D32","SMD_DO214AC_SMC","4417.323mil","8602.362mil","4417.323mil","8602.362mil","4417.323mil","8468.504mil","T","90.00","SMCJ12A"
"D4","SMD_0805_LED2012X100N","4440.945mil","4559.055mil","4440.945mil","4559.055mil","4399.606mil","4559.055mil","T","0.00","KP-2012CGCK"
"D5","SMD_DO214AC_SMA","4685.039mil","5944.882mil","4685.039mil","5944.882mil","4685.039mil","5866.142mil","T","90.00","B140"
"D6","SMD_SOT457_SOT95P275X110-6N","4685.039mil","4940.945mil","4685.039mil","4940.945mil","4722.441mil","4986.22mil","T","270.00","SMS05T1G"
"D7","SMD_DO214AC_SMA","4826.772mil","5944.882mil","4826.772mil","5944.882mil","4826.772mil","6023.622mil","T","270.00","B140"
"D8","SMD_DO214AC_SMA","4807.087mil","6669.291mil","4807.087mil","6669.291mil","4807.087mil","6590.551mil","T","90.00","B140"
"D9","SMD_DO214AC_SMC","4417.323mil","236.22mil","4417.323mil","236.22mil","4417.323mil","370.079mil","T","270.00","SMCJ12A"
"FID1","FID100X200","5043.504mil","547.244mil","5043.504mil","547.244mil","5043.504mil","547.244mil","T","0.00","FIDUCIAL 100X200"
"FID2","FID100X200","5043.504mil","8224.409mil","5043.504mil","8224.409mil","5043.504mil","8224.409mil","T","0.00","FIDUCIAL 100X200"
"J1","PTH_HDRV05W64P254_1X05","5269.685mil","3683.071mil","5269.685mil","3683.071mil","5269.685mil","3883.071mil","T","270.00","CONN PCB 5P M S"
"J10","PTH_CON_WR-MRC4-6P_S","669.291mil","8562.992mil","669.291mil","8562.992mil","503.937mil","8671.26mil","T","0.00","WR-MPC4"
"J11","PTH_CON_WR-MRC4-6P_S","2811.024mil","275.591mil","2811.024mil","275.591mil","2976.378mil","167.323mil","T","180.00","WR-MPC4"
"J12","PTH_CON_WR-MRC4-6P_S","3881.89mil","275.591mil","3881.89mil","275.591mil","4047.244mil","167.323mil","T","180.00","WR-MPC4"
