"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C16","SMD_0805_CAPC2012X145N","2618.11mil","1279.527mil","2618.11mil","1279.527mil","2582.677mil","1279.527mil","T","0.00","22uF"
"C159","SMD_0805_CAPC2012X145N","1220.472mil","196.85mil","1220.472mil","196.85mil","1220.472mil","232.284mil","T","270.00","22uF"
"C158","SMD_0805_CAPC2012X145N","1299.213mil","196.85mil","1299.213mil","196.85mil","1299.213mil","232.284mil","T","270.00","22uF"
"C157","SMD_0805_CAPC2012X145N","433.071mil","196.85mil","433.071mil","196.85mil","433.071mil","232.284mil","T","270.00","22uF"
"C156","SMD_0805_CAPC2012X145N","511.811mil","196.85mil","511.811mil","196.85mil","511.811mil","232.284mil","T","270.00","22uF"
"C155","SMD_0805_CAPC2012X145N","590.551mil","196.85mil","590.551mil","196.85mil","590.551mil","232.284mil","T","270.00","22uF"
"C154","SMD_0805_CAPC2012X145N","669.291mil","196.85mil","669.291mil","196.85mil","669.291mil","232.284mil","T","270.00","22uF"
"C153","SMD_0805_CAPC2012X145N","748.032mil","196.85mil","748.032mil","196.85mil","748.032mil","232.284mil","T","270.00","22uF"
"C152","SMD_0805_CAPC2012X145N","826.772mil","196.85mil","826.772mil","196.85mil","826.772mil","232.284mil","T","270.00","22uF"
"C151","SMD_0805_CAPC2012X145N","196.85mil","984.252mil","196.85mil","984.252mil","232.284mil","984.252mil","T","180.00","22uF"
"C150","SMD_0805_CAPC2012X145N","196.85mil","905.512mil","196.85mil","905.512mil","232.284mil","905.512mil","T","180.00","22uF"
"C15","SMD_0603_CAPC1608X95N","3094.488mil","1649.606mil","3094.488mil","1649.606mil","3094.488mil","1681.102mil","T","270.00","10uF"
"C149","SMD_0805_CAPC2012X145N","196.85mil","826.772mil","196.85mil","826.772mil","232.284mil","826.772mil","T","180.00","22uF"
"C148","SMD_0805_CAPC2012X145N","196.85mil","748.032mil","196.85mil","748.032mil","232.284mil","748.032mil","T","180.00","22uF"
"C147","SMD_0805_CAPC2012X145N","1630.047mil","2788.771mil","1630.047mil","2788.771mil","1665.48mil","2788.771mil","T","180.00","22uF"
"C145","SMD_0805_CAPC2012X145N","1630.047mil","2710.031mil","1630.047mil","2710.031mil","1665.48mil","2710.031mil","T","180.00","22uF"
"C144","SMD_0805_CAPC2012X145N","1630.047mil","2631.291mil","1630.047mil","2631.291mil","1665.48mil","2631.291mil","T","180.00","22uF"
"C142","SMD_0805_CAPC2012X145N","1630.047mil","2552.551mil","1630.047mil","2552.551mil","1665.48mil","2552.551mil","T","180.00","22uF"
"C141","SMD_0805_CAPC2012X145N","2401.567mil","2169.202mil","2401.567mil","2169.202mil","2401.567mil","2204.635mil","T","270.00","22uF"
"C14","SMD_0805_CAPC2012X145N","2799.213mil","1500mil","2799.213mil","1500mil","2799.213mil","1464.567mil","T","90.00","22uF"
"C139","SMD_0805_CAPC2012X145N","2480.307mil","2169.202mil","2480.307mil","2169.202mil","2480.307mil","2204.635mil","T","270.00","22uF"
"C138","SMD_0805_CAPC2012X145N","1630.047mil","2395.07mil","1630.047mil","2395.07mil","1665.48mil","2395.07mil","T","180.00","22uF"
"C131","SMD_0805_CAPC2012X145N","1630.047mil","2473.811mil","1630.047mil","2473.811mil","1665.48mil","2473.811mil","T","180.00","22uF"
"C130","SMD_0805_CAPC2012X145N","1692.913mil","2169.291mil","1692.913mil","2169.291mil","1692.913mil","2204.724mil","T","270.00","22uF"
"C13","SMD_1210_CAPC3225X279N","2692.913mil","1523.622mil","2692.913mil","1523.622mil","2692.913mil","1582.677mil","T","270.00","220uF"
"C128","SMD_0805_CAPC2012X145N","1771.653mil","2169.291mil","1771.653mil","2169.291mil","1771.653mil","2204.724mil","T","270.00","22uF"
"C127","SMD_0805_CAPC2012X145N","2736.22mil","3716.535mil","2736.22mil","3716.535mil","2771.654mil","3716.535mil","T","180.00","10uF"
"C126","SMD_0805_CAPC2012X145N","2736.22mil","3559.055mil","2736.22mil","3559.055mil","2771.654mil","3559.055mil","T","180.00","10uF"
"C125","SMD_0603_CAPC1608X95N","1625.984mil","3299.213mil","1625.984mil","3299.213mil","1625.984mil","3267.716mil","T","90.00","220nF"
"C124","SMD_0805_CAPC2012X145N","2736.22mil","3795.276mil","2736.22mil","3795.276mil","2771.654mil","3795.276mil","T","180.00","10uF"
"C123","SMD_0805_CAPC2012X145N","2736.22mil","3637.795mil","2736.22mil","3637.795mil","2771.654mil","3637.795mil","T","180.00","10uF"
"C122","SMD_0805_CAPC2012X145N","3082.677mil","3716.535mil","3082.677mil","3716.535mil","3047.244mil","3716.535mil","T","0.00","10uF"
"C121","SMD_0603_CAPC1608X95N","1622.498mil","3096.05mil","1622.498mil","3096.05mil","1591.002mil","3096.05mil","T","0.00","100nF"
"C120","SMD_0805_CAPC2012X145N","3082.677mil","3795.276mil","3082.677mil","3795.276mil","3047.244mil","3795.276mil","T","0.00","10uF"
